"IP","Categories","ReportDate","Comment"
"165.155.163.47","4,19","2024-11-28T14:10:33+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"114.218.150.40","4,19","2024-11-28T14:10:49+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2607:5300:210:2900::b25f:be40","4,19","2024-11-28T14:10:33+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"61.129.2.212","4,19","2024-11-28T14:10:33+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"113.169.78.61","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"115.231.181.40","4,19","2024-11-28T14:10:34+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"114.218.150.23","4,19","2024-11-28T14:10:34+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"43.134.33.254","4,19","2024-11-28T14:10:34+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"147.75.202.36","4,19","2024-11-28T14:10:51+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"27.77.134.227","4,19","2024-11-28T14:10:51+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2a05:ad00:b:0:125::1","4,19","2024-11-28T14:10:48+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2001:41d0:701:1100::80ac","4,19","2024-11-28T14:10:34+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"129.226.193.16","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"174.166.61.164","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"189.4.75.116","4,19","2024-11-28T14:10:36+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.88.239.14","4,19","2024-11-28T14:10:35+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"209.146.18.230","4,19","2024-11-28T14:10:35+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"202.82.144.29","4,19","2024-11-28T14:10:54+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.157.59.75","4,19","2024-11-28T14:10:36+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"45.5.2.246","4,19","2024-11-28T14:11:07+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"113.53.189.38","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2001:470:edd6:1f01:8892:87b3:ddcf:77b9","4,19","2024-11-28T14:10:36+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"2600:70ff:d80d:6ecd:ec0e:66f3:fddb:3ac4","4,19","2024-11-28T14:10:36+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"61.14.233.227","4,19","2024-11-28T14:11:07+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"165.155.162.84","4,19","2024-11-28T14:10:36+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.153.140.31","4,19","2024-11-28T14:11:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"165.155.169.40","4,19","2024-11-28T14:10:37+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"38.172.130.111","4,19","2024-11-28T14:10:37+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"47.102.198.154","4,19","2024-11-28T14:10:37+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"171.226.34.89","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"121.227.179.160","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"201.189.58.80","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"45.129.32.132","4,19","2024-11-28T14:10:37+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"186.50.148.184","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"8.218.117.116","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"36.81.243.203","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"8.209.255.13","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"223.205.29.250","4,19","2024-11-28T14:10:38+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"1.165.245.181","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"128.199.118.49","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"114.26.18.24","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"2a00:f940:2:4:2::54f5","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"38.41.4.209","4,19","2024-11-28T14:10:54+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"151.192.171.28","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"109.127.82.162","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.75.84.237","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"190.94.213.4","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"114.218.165.59","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.173.230.88","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"58.147.186.31","4,19","2024-11-28T14:10:39+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"222.165.205.156","4,19","2024-11-28T14:11:05+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"175.136.175.116","4,19","2024-11-28T14:10:40+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"165.155.171.32","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"49.43.163.99","4,19","2024-11-28T14:10:47+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"190.7.138.78","4,19","2024-11-28T14:10:40+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"154.70.80.166","4,19","2024-11-28T14:10:40+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.44.19.233","4,19","2024-11-28T14:10:40+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"35.200.1.41","4,19","2024-11-28T14:10:59+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2600:70ff:d80d:513b:d17d:a51f:f5b8:3f5d","4,19","2024-11-28T14:10:51+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"45.161.24.189","4,19","2024-11-28T14:10:59+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2a0a:20c0:f001:81:4498:fcff:febf:cefb","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"171.5.112.216","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"193.138.178.246","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"190.121.146.75","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"170.245.132.15","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"125.166.205.68","4,19","2024-11-28T14:10:41+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"203.190.117.147","4,19","2024-11-28T14:11:00+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"41.254.63.19","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"201.234.186.234","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"38.156.235.113","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"60.251.203.5","4,19","2024-11-28T14:11:01+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"105.174.43.194","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.164.116.172","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"118.173.81.237","4,19","2024-11-28T14:10:42+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"181.166.154.70","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2600:70ff:e849:236f:98da:7b32:3ef9:e8a0","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"92.97.168.148","4,19","2024-11-28T14:11:55+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"101.33.252.195","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"154.37.177.14","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"165.16.6.154","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"159.0.60.215","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.190.91.238","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"31.40.248.2","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"180.74.171.206","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"175.107.208.65","4,19","2024-11-28T14:10:43+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"2001:470:edd6:75a2:cc3c:b000:139a:5238","4,19","2024-11-28T14:10:45+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"72.39.90.116","4,19","2024-11-28T14:10:44+01:00","DDoS Attack (210.00 rps): HTTP requests trying to impersonate browsers. UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
